sample-id,depth-1_iter-1,depth-1_iter-2,depth-1_iter-3,depth-1_iter-4,depth-1_iter-5,depth-1_iter-6,depth-1_iter-7,depth-1_iter-8,depth-1_iter-9,depth-1_iter-10,depth-5556_iter-1,depth-5556_iter-2,depth-5556_iter-3,depth-5556_iter-4,depth-5556_iter-5,depth-5556_iter-6,depth-5556_iter-7,depth-5556_iter-8,depth-5556_iter-9,depth-5556_iter-10,depth-11111_iter-1,depth-11111_iter-2,depth-11111_iter-3,depth-11111_iter-4,depth-11111_iter-5,depth-11111_iter-6,depth-11111_iter-7,depth-11111_iter-8,depth-11111_iter-9,depth-11111_iter-10,depth-16667_iter-1,depth-16667_iter-2,depth-16667_iter-3,depth-16667_iter-4,depth-16667_iter-5,depth-16667_iter-6,depth-16667_iter-7,depth-16667_iter-8,depth-16667_iter-9,depth-16667_iter-10,depth-22222_iter-1,depth-22222_iter-2,depth-22222_iter-3,depth-22222_iter-4,depth-22222_iter-5,depth-22222_iter-6,depth-22222_iter-7,depth-22222_iter-8,depth-22222_iter-9,depth-22222_iter-10,depth-27778_iter-1,depth-27778_iter-2,depth-27778_iter-3,depth-27778_iter-4,depth-27778_iter-5,depth-27778_iter-6,depth-27778_iter-7,depth-27778_iter-8,depth-27778_iter-9,depth-27778_iter-10,depth-33333_iter-1,depth-33333_iter-2,depth-33333_iter-3,depth-33333_iter-4,depth-33333_iter-5,depth-33333_iter-6,depth-33333_iter-7,depth-33333_iter-8,depth-33333_iter-9,depth-33333_iter-10,depth-38889_iter-1,depth-38889_iter-2,depth-38889_iter-3,depth-38889_iter-4,depth-38889_iter-5,depth-38889_iter-6,depth-38889_iter-7,depth-38889_iter-8,depth-38889_iter-9,depth-38889_iter-10,depth-44444_iter-1,depth-44444_iter-2,depth-44444_iter-3,depth-44444_iter-4,depth-44444_iter-5,depth-44444_iter-6,depth-44444_iter-7,depth-44444_iter-8,depth-44444_iter-9,depth-44444_iter-10,depth-50000_iter-1,depth-50000_iter-2,depth-50000_iter-3,depth-50000_iter-4,depth-50000_iter-5,depth-50000_iter-6,depth-50000_iter-7,depth-50000_iter-8,depth-50000_iter-9,depth-50000_iter-10,SwabID,Pig,Location,Timepoint,Date,Day,Decomp_Stage,Submerged,Temp,Salinity,ADD,ADH
FP111,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,4.8238972620159,4.758645473848187,4.766444614871751,4.798477326637225,4.79705343629587,4.817927081802577,4.9082030451254575,4.841868578132517,4.8258736914637925,4.842807160554767,4.841414007758836,4.823520190106101,4.839034488682508,4.832475366139913,4.858654820832743,4.839815339749663,4.835914269062508,4.860130495471576,4.892778643449951,4.841388910991209,4.907264512893183,4.876884231505406,4.888061128676092,4.905903914832773,4.8562832925258155,4.901308927570451,4.8672651810071805,4.880938628201655,4.859328312270699,4.899698796802494,4.883338898596529,4.858959015506991,4.868659296603739,4.891628576782655,4.904108910325974,4.900658054394571,4.869444390580338,4.869821267006288,4.846591879396698,4.830540208533455,4.886340452443852,4.855935749978296,4.871660198808066,4.877012535684679,4.867631237321183,4.9014170977290945,4.8720913685853136,4.862578219465924,4.850501305590191,4.877541730714611,4.853278478057086,4.886997896041505,4.876159867637576,4.872125242459711,4.888281353907226,4.889219617606778,4.864892705941526,4.86205595584682,4.885804599565254,4.860804076769657,4.879896141482054,4.871638326940222,4.881502093882428,4.8799987570262005,4.877594840290036,4.883928520518089,4.879712296569844,4.88105694665533,4.890019108299868,4.869335441750625,4.878807324400838,4.884655474877653,4.875215366473163,4.878208775123331,4.873879891384448,4.8828566448199595,4.88784113630529,4.871162671502958,4.885884496603951,4.864167905883457,4.874175815235123,4.880922072540288,4.878692190645794,4.880505385284727,4.874559536538826,4.877370510124034,4.873393306987904,4.8805068870286865,4.878774173791444,4.879439997366747,4-7L4,4,L4,7,8/16/2018,21,Advanced_Floating_Decay,NA,NA,NA,NA,NA
FP112,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,6.843682784538496,6.923814879690384,6.844135923084778,6.951488494101664,6.9842420324075345,6.846454055879243,6.888610400674712,6.84923351445351,6.879398463623624,6.914985339220845,6.945262324286413,6.907030882094188,6.931660063578968,6.912650019197982,6.9015617270738625,6.89800737194488,6.89724601084289,6.939735296848471,6.937896717242475,6.950674362462054,6.9524212955008755,6.9587935747183645,6.961432213900502,6.949084655082546,6.953606476253799,6.936661523328919,6.945936583798321,6.918418142404352,6.944597950483177,6.921111928381352,6.956459802722537,6.950544189777557,6.930663828000879,6.967293511864869,6.943380130678919,6.9621034272246565,6.941443697806796,6.937103494561748,6.963243639393846,6.972594993259731,6.956958168471129,6.959981363455129,6.955971700685619,6.945415279448059,6.962593964194059,6.955468304682688,6.949776249574248,6.950654750771788,6.957213253995741,6.953430784024953,6.939927332115944,6.962731107597544,6.948804496936097,6.95810980648454,6.967156940842671,6.9419865480401475,6.954574831424698,6.966755239732446,6.955470225524808,6.962681390315898,6.957823253122493,6.939194369046008,6.946626021680229,6.977647111138223,6.961755916541655,6.9605577905393785,6.967101490451526,6.965415909499597,6.959499801963131,6.951326739640956,6.953786388839491,6.954417973701108,6.949423947631242,6.956423208723103,6.953516602073437,6.9588249473533015,6.958438922333973,6.963123830875611,6.961868070141762,6.962495159935025,6.959393098507974,6.963942040282391,6.960902400113694,6.958117670699429,6.958357801632774,6.959997531860543,6.960358401199114,6.961163861547665,6.961054727170705,6.961834572695395,4-7L5,4,L5,7,8/16/2018,21,Advanced_Floating_Decay,NA,NA,NA,NA,NA
FP113,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,4.260040767818486,4.240170893547475,4.204965612267239,4.226917562972597,4.210980409394629,4.236257579577372,4.119869444925691,4.192459141998085,4.19606065774647,4.181793154311581,4.19066852866946,4.2069168371558,4.187242205431353,4.204040480771002,4.209899496514502,4.211272475586951,4.172315245041495,4.225098494354529,4.180895848681309,4.215384900681139,4.219582809321749,4.244320923952743,4.226051672362641,4.199245408403324,4.222284893177169,4.208488218218413,4.233412561104213,4.22160590139465,4.224448093693166,4.224046375085182,4.210971528907157,4.217228424645742,4.199417657423989,4.213961753026273,4.208836044363406,4.199867102219065,4.200024912461485,4.191945392528064,4.21506330785678,4.225629122236677,4.215438810185228,4.226651062207477,4.22725234713503,4.201604370533448,4.217787076037304,4.2079173090530695,4.214831058358593,4.205927454483233,4.224794301488236,4.210987029348468,4.2118113557195525,4.219939659731955,4.215695204103952,4.220709252746583,4.225822238056992,4.206357860363678,4.23524937749689,4.218990477023708,4.2154450591065356,4.21047434991077,4.211806409739007,4.23308053607461,4.219776414278086,4.211774058459508,4.222996624083964,4.224115217257631,4.220730628142997,4.233764201091177,4.215211094774505,4.2157501529231105,4.219846146640864,4.223072327484964,4.205825185283372,4.219359941397136,4.212197726704989,4.215143859011622,4.2164012812298415,4.216016477995637,4.224086495827394,4.224556790243533,4.220385959746914,4.2126951367613925,4.217362687797195,4.216308866471612,4.218199413868297,4.216179423057695,4.220130216290158,4.216266260030097,4.215632971467947,4.219098848512603,5-7L1,5,L1,7,8/16/2018,21,Advanced_Floating_Decay,NA,NA,NA,NA,NA
FP115,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.8594922381053607,3.8557225475720522,3.8918217524012726,3.9242064355073722,3.8521981616911,3.8950769077017,3.9110283301566557,3.8859038905351597,3.8264354674657595,3.836013448152416,3.870158429955225,3.8584358817716935,3.8609585986381565,3.8975954348383848,3.87142372469908,3.85632911274934,3.8787407820242015,3.876348932528998,3.88307106724372,3.890942443453704,3.863014594562229,3.8943850455575837,3.8837455006317017,3.8804285768765086,3.8521406986072724,3.8613212128045804,3.8811371298441046,3.8936655103091793,3.862973065995057,3.8736069616574724,3.882310141607563,3.885859610851537,3.882239047948462,3.879912129624165,3.8806220202394988,3.8644741927515973,3.8746705586721877,3.8777073319529602,3.8616920827294337,3.8650961589728574,3.8778963958513346,3.8789171116106838,3.8763771245852503,3.883564661547684,3.861414267355898,3.8780388837074176,3.8774240638761177,3.8757364741476152,3.881413358497235,3.884710966657371,3.871046960548764,3.8677953748839062,3.877836599858416,3.8684068561859326,3.885521255053823,3.885698452725813,3.8797551374791563,3.8845482151394597,3.870796755933163,3.8834756022232457,3.8737056244071058,3.875543652246137,3.8714695830759123,3.8718080927203933,3.868952072884422,3.86356388570627,3.874420339615821,3.8721761466166713,3.8797518804787674,3.8751879848925475,3.884092254945069,3.8727671943638757,3.8795985624526796,3.8842260006215312,3.86849484924137,3.871896272280115,3.8651798781766433,3.8684081284525003,3.882181207315213,3.8751326253393894,3.8795330568697586,3.87842387468005,3.8772525704255805,3.8755468738560963,3.8711291063259767,3.8798658476798593,3.8701152576962317,3.8721543224040125,3.8732235733395335,3.8817533019811274,5-7L3,5,L3,7,8/16/2018,21,Advanced_Floating_Decay,NA,NA,NA,NA,NA
FP116,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,6.958308059136275,6.979114278165853,7.027857926506866,6.898508060679693,6.97682957181347,6.9678703060513705,6.956105523443692,6.955445057932439,6.976170881777334,6.957726287175499,7.005920499446961,7.005516130510821,6.969869546753523,6.994403934920969,7.019664917888119,7.015941094639117,7.019130852154499,6.951935848748988,6.976774005124271,7.004347151062785,6.985842650803915,7.024805452003705,6.993790505905925,7.000745778953454,7.010668176128375,6.985104927716673,6.994782596572361,7.01844604644186,7.008870502111167,7.02688080812513,7.021608609172819,7.019653311226796,7.019688444442165,7.0093328114894184,6.997322431151227,7.009414042323431,7.016550864041013,7.024649275776211,7.00614504418021,7.017168623364748,7.000935894802954,7.016602144537317,7.015608031617704,7.015523120970198,7.024031058779706,7.02293834927633,7.00178558034302,7.026777269969374,7.013128397691006,7.009552481992442,7.016647488013472,7.016627152020231,7.014746601007996,7.034697731821573,7.023671074222942,7.026579873322678,7.013791454529941,7.014032291749482,7.030711206555134,7.020124852704044,7.026107280254988,7.026694496654175,7.01930500937802,7.009502773240144,7.030481604813908,7.016424152704427,7.022853801387593,7.022197405057686,7.0277371363692085,7.022577496107633,7.025540564233092,7.018006411586787,7.015131773712118,7.026679229287608,7.024045524129372,7.018568660425102,7.0222420111751225,7.014395166900588,7.037041061397421,7.014859305349473,7.024920135325396,7.020612380865539,7.019942910767553,7.019930351186105,7.022868190573417,7.0276155493355335,7.0227960843401664,7.021061527208537,7.023131034353136,7.023059117065233,5-7L4,5,L4,7,8/16/2018,21,Advanced_Floating_Decay,NA,NA,NA,NA,NA
FP117,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,6.331955342190331,6.400186743665018,6.33024889689359,6.354585189615967,6.353117057130872,6.32256785890925,6.356974523390303,6.398333351074463,6.3996094913437265,6.378885684256462,6.391269169669525,6.388722274203983,6.388036803982631,6.409568945972369,6.405451215818424,6.37124032734393,6.376704032939305,6.417466801542324,6.356198742061139,6.355854811084134,6.428679579560687,6.419417908063776,6.419121940039652,6.37910184226825,6.411247338430758,6.377228274131158,6.393761960688643,6.366756711088143,6.376917767239945,6.384588240905095,6.396552922790423,6.388524192442384,6.391643867753054,6.422828693554131,6.400267041228595,6.3962575171411675,6.408052863505541,6.417855367743376,6.412669094515565,6.407582915381768,6.4188025425222,6.414673859194334,6.382982427590723,6.384911800807778,6.412297926605466,6.417342901493741,6.396139207800401,6.400181120985594,6.393476494618208,6.397040498126457,6.414512452870042,6.396439965482184,6.402715370063674,6.409814011583997,6.410854523310638,6.398091884412072,6.396554811569796,6.400941312031089,6.409027574872035,6.387893890372165,6.396613967147022,6.408996599765339,6.412736191476886,6.412745570166481,6.4076951494301175,6.404375854322804,6.404246933374278,6.401805044319025,6.414661680848965,6.4232713251736335,6.402887946778204,6.400714617023525,6.412641767582717,6.404240619478511,6.4103029665679365,6.406800235621934,6.407525021290036,6.416212598102708,6.40051467767912,6.39156874866317,6.407170376114755,6.406574764649282,6.408865493856689,6.410170686658772,6.4130341298781035,6.411663383856092,6.4050049356314025,6.406801240220683,6.406589563922635,6.397440147858579,5-7L5,5,L5,7,8/16/2018,21,Advanced_Floating_Decay,NA,NA,NA,NA,NA
FP118,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PSControl1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FP119,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PSControl2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FP26,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,6.561049314741289,6.596803363845294,6.499913425384457,6.537549825147343,6.492173825609571,6.494159274877987,6.527403675421108,6.586187252655042,6.553271413873948,6.517564625097488,6.571441807146316,6.562298920313546,6.572777049693758,6.572295993705592,6.581177935390201,6.592000851281349,6.602705388165983,6.620098080888447,6.586763652507504,6.604668192646996,6.606473237200363,6.5928886487232585,6.603562566532754,6.600722203629632,6.602662001067164,6.5932491585833475,6.602664231404516,6.5768642408307665,6.5884332351020936,6.585729579632271,6.596597841268027,6.613567291153989,6.5962362355289565,6.6079079282261235,6.602942995479498,6.604995590353363,6.61153786220603,6.615060962938488,6.60497585936472,6.606619584243887,6.609703579684208,6.608479207641017,6.603933136728762,6.600347292631383,6.602670751496537,6.597304319138834,6.6032517727573845,6.604104809777024,6.612755876103768,6.602532102463806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1-2L1,1,L1,2,7/26/2018,1,Early_Floating,NA,NA,NA,NA,NA
FP28,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,4.926586465122163,4.940496490739238,5.012993231326644,4.905142932324575,4.967835697017393,4.960149213670157,4.901444273131387,4.914567087813364,4.8904655713134435,4.929157150925756,4.915861313154901,4.956045852846383,4.945806430159203,4.942317453759385,4.948479982153015,4.972675660794063,4.940455101678975,4.968761447362912,4.9283799942691235,4.951214581940205,4.930988913092327,4.937051226161139,4.945562350475145,4.951685940393785,4.948981702756377,4.9489704026549015,4.968851391865977,4.978174656697746,4.939632801814729,4.939955130099863,4.966845010646304,4.9437477172348245,4.953557043819127,4.968869461291378,4.9553614703254265,4.968589318061048,4.93264468252571,4.948650022868301,4.958388301909925,4.948838528187266,4.949920398957945,4.950124351857315,4.945071526150019,4.949584331992734,4.971647294820215,4.956320996995044,4.987200110300644,4.94505104331162,4.9673563566779455,4.951749325364407,4.968714066954277,4.943856069196847,4.952349090519075,4.966996054070969,4.9516617422500335,4.941218929966963,4.970033986249554,4.9698476082691725,4.951189690624695,4.9583979494592745,4.963006758912593,4.9617951694637865,4.959740662198263,4.962832464800431,4.964237607684561,4.951354811491436,4.9521762694152,4.960321357572654,4.947758955743214,4.949548497315535,4.946694981513181,4.971858038121825,4.968700768175119,4.9545434722107915,4.956690018251126,4.95386696148878,4.961317082882525,4.964992776423643,4.962580054050826,4.9636837286943,4.9599673498711105,4.957617856269389,4.951317693864419,4.963196713373258,4.966792930681268,4.9662788801368185,4.9525023398788,4.962464829670098,4.953595321454023,4.96569721031784,1-2L3,1,L3,2,7/26/2018,1,Early_Floating,NA,NA,NA,NA,NA
FP29,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,7.044786299136427,7.039267881824698,7.024474614879286,7.02636530727092,7.040347765382539,7.076584071631684,7.021081165954152,7.0068562939275445,6.9876175530836395,7.066895828288846,7.116700353914869,7.0872596990050285,7.0667583079910665,7.112667657934189,7.159252118764194,7.119265548772097,7.070662429661907,7.1155822616217925,7.137204559912059,7.096300155726087,7.129420221860883,7.1705460220885735,7.1725351200381,7.154839866219595,7.142121012283518,7.13867982992505,7.134534142092826,7.1380177779764225,7.128241259872174,7.1058547768439855,7.157917213715406,7.140083288081542,7.144255142743674,7.1709108522617875,7.138653710414305,7.140123484478046,7.165365170984059,7.150474515909894,7.156939980250148,7.169049133146642,7.1306938886129885,7.149928549371625,7.178752108916131,7.1558035867462895,7.168578366330079,7.12633345619895,7.142750719387854,7.160087599658795,7.169660173024738,7.159681437332389,7.163663098283129,7.163425176306712,7.161707244590023,7.1665878217404675,7.176412447145514,7.162201269185902,7.166971056586291,7.14949122821902,7.151892633434834,7.166265923752788,7.1667180419372425,7.169818635094051,7.166277794515867,7.171410487748608,7.159426688912346,7.169137180168939,7.160759406490527,7.162006671285538,7.168035847103561,7.1695432782080015,7.167603967608488,7.170210946127221,7.169176247833457,7.166385083383219,7.1681418447291705,7.175351671604293,7.163899289361126,7.172033995640724,7.171651472382613,7.168241843395481,,,,,,,,,,,1-2L4,1,L4,2,7/26/2018,1,Early_Floating,NA,NA,NA,NA,NA
FP30,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,7.678731577978087,7.65174312179867,7.69601748537157,7.58715253624467,7.670673675799628,7.710251712861732,7.607054162089787,7.643585121458164,7.789044360064554,7.67982641120317,7.749769139205967,7.737557342489042,7.780185348564381,7.719830945684268,7.743834796646476,7.74950027606986,7.759229673070837,7.787643051925184,7.7489753569325,7.690036491322247,7.770504854871572,7.758317336555273,7.792682276442554,7.780601544596588,7.800789507306976,7.765942749538105,7.768721792187252,7.789767328895407,7.75931900149983,7.808169884518101,7.794436425303582,7.77443020062596,7.799329536122234,7.770561677589424,7.788685776676262,7.7875667383646965,7.789684551519947,7.79520004997143,7.799199452046251,7.7630767744083045,7.8002043139783,7.81846191318067,7.804932252059107,7.7934076723839985,7.801966140766928,7.786537417862713,7.802600334945193,7.804258211684146,7.793531694227749,7.799154136453698,7.795516817784167,7.792417257944064,7.813409384977214,7.808870421511153,7.8024372279132095,7.815478357486837,7.808679594443042,7.7991979086089325,7.815488889192453,7.808674081077368,7.80672607819763,7.801969370350813,7.808381357381402,7.810807406396981,7.823813508220622,7.808441057948911,7.805016992159157,7.811498183597128,7.814184771610942,7.813795572506042,,,,,,,,,,,,,,,,,,,,,1-2L5,1,L5,2,7/26/2018,1,Early_Floating,NA,NA,NA,NA,NA
FP31,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,6.051071968702396,6.084248011104631,5.9619633612905005,6.093267321573165,6.056459764358736,6.054297998417424,6.072603593846549,6.075830939089897,6.043246369649468,6.0812058420740245,6.050290144778421,6.116965125403535,6.059947775956344,6.116636053023427,6.118409252255275,6.1645570049744824,6.0915217566474364,6.0810953018860685,6.104349524920294,6.119635603004976,6.099613923304725,6.1334970978809,6.055809013398405,6.117528895742271,6.121099022202098,6.127100789667914,6.109605679475717,6.137312778040258,6.121638978509855,6.1231325732724695,6.089064732730433,6.144646056878125,6.129437610401863,6.082671377561292,6.113253768601701,6.110386273759004,6.1037203034465914,6.114892555038632,6.1320264385045276,6.102060798719484,6.105116038647927,6.112153647500303,6.125187074190439,6.1268875008598895,6.13996192463626,6.129675004505469,6.134267890626016,6.140061039071877,6.111586744234567,6.115923697970179,6.138071539418495,6.1152036226943505,6.1244411109312225,6.130161950940141,6.123374865737112,6.135528595345221,6.142300730171726,6.141331795856759,6.132544645035859,6.11916675515587,6.112728298492419,6.127225932334525,6.1210943538118245,6.150774625482256,6.141847950439028,6.134446913622847,6.121220531610377,6.115978925849922,6.104103612828965,6.120252811475426,6.124818510486421,6.13429443130111,6.126469145099987,6.118993134704856,6.126307054235878,6.142861798271239,6.119455319481091,6.135092636252242,6.149884257565593,6.137571298955067,6.1329417271658935,6.140398004659391,6.1406834513326345,6.143811279686804,6.130676782001376,6.133525777428201,6.138801361390566,6.140290412868899,6.134156214957823,6.139892886836147,2-2L1,2,L1,2,7/26/2018,1,Early_Floating,NA,NA,NA,NA,NA
FP32,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,7.894131494851658,7.932542431875414,7.890717453632847,7.84056560433899,7.865524367566079,7.9313902616749195,7.85070710593962,7.912553608613766,7.8032313598066505,7.9020264415144545,7.987092613245188,8.007970040988441,7.953333288039641,8.031655406330506,8.01286148074934,7.9803120086235,8.010694153900937,8.034539540715711,7.9507048245639975,8.000572310366618,8.032831916244472,8.02211011647898,8.029263162070125,8.031856457182283,7.98502377759391,8.03857635951132,7.980437268155728,8.063572208914449,8.05128384835056,8.007268828987607,8.042563216318955,8.052944518500533,8.067919530896427,8.04620654523,8.058289031892784,8.021252135631629,8.01421178743676,8.072961782149632,8.04859368085037,8.05275242781051,8.038461417815673,8.064093967614253,8.052605278874278,8.061591966130685,8.06798576447225,8.046058950977535,8.055558586890294,8.060922925269498,8.049325729589139,8.064538574205901,8.068175990935897,8.040657528840566,8.054952321481014,8.072449053118206,8.069668354641417,8.0561490042251,8.063793029448929,8.078000708803385,8.034606380674896,8.05009677888121,8.055217992212002,8.068649876617972,8.078920016174607,8.067152630370419,8.06588482417642,8.075679606340383,8.057348345078685,8.066156714806747,8.07821823158531,8.051584215177328,8.04793300706671,8.055547355988908,8.065976613592735,8.059834607490442,8.058185066685947,8.065369829774633,8.063002546757371,8.08118002403225,8.065542698722538,8.056336227742518,8.060035423234098,8.063700446562798,8.071959048172227,8.073369282932818,8.081494214311808,8.063892760370042,8.062444486580226,8.07166344449079,8.067331519524377,8.067531384444951,2-2L2,2,L2,2,7/26/2018,1,Early_Floating,NA,NA,NA,NA,NA
FP33,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,5.943317190601444,5.9804283243529435,6.031380581806122,5.9628730070643785,5.9314870027960875,5.964357687748943,6.014662103673886,6.0208096090774,5.93983505552583,5.9682589460925985,6.037522785301565,6.010519857905182,5.99961530454657,6.00953339202873,6.058451630405414,6.033488632942721,6.080669543543777,6.038016388015646,6.026795520982751,6.079224442550636,6.0589708116490595,6.054081365261467,6.0329447763957775,6.051436443758205,6.055460996955748,6.063649917985001,6.066627719948036,6.0298367799611325,6.0275652623593645,6.077438658664527,6.066166211480187,6.034465527788252,6.062926875197815,6.030327850471765,6.028652462752598,6.058247014747947,6.05556663118243,6.043399116660243,6.071197936764923,6.040439243115723,6.040990079798642,6.051375498606002,6.063842036365366,6.079076144695591,6.087647428824566,6.068760692635081,6.082723762561196,6.044668492439261,6.062634776645674,6.075200746120259,6.0749195083666985,6.074846395574845,6.0908991250921005,6.065711397087487,6.064393701455984,6.033970254400616,6.0670476549623436,6.07039182447679,6.037653236448486,6.0527165318959755,6.063409469432469,6.0622227432438605,6.065983045641553,6.056574292956855,6.05842027072582,6.054484908082385,6.067212495634653,6.04751107819764,6.067534483898714,6.056964414524549,6.0588273078698,6.062080742164947,6.0571722622613375,6.0588599160481555,6.061945492765029,6.045514360241578,6.068683502592003,6.057825701422466,6.079450475300495,6.0712290200126615,6.068610783814566,6.074178701410121,6.072931253011365,6.069333107816111,6.068375401000029,6.058760128445551,6.067012206439685,6.059889770724724,6.0822762393900955,6.0680208746415305,2-2L3,2,L3,2,7/26/2018,1,Early_Floating,NA,NA,NA,NA,NA
FP34,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,8.765874931707838,8.798497563609867,8.771844856370212,8.76725178189673,8.731721205671258,8.618594569840248,8.744346272702423,8.717063381428401,8.729947085401765,8.730227194763728,8.833818828596039,8.855201454751878,8.814672436153469,8.834548292134812,8.812141411455052,8.832252115677987,8.85482222414798,8.870131481866085,8.899489918905662,8.891302494147128,8.863941776944129,8.904550619583487,8.892345409104514,8.888868619768045,8.890911107327682,8.87522700266078,8.89090556365877,8.86251284442107,8.88737759613914,8.886633518526084,8.92948043185561,8.895069820187647,8.882232311478237,8.894361003938267,8.891323950900507,8.897428882792196,8.91159890224363,8.89849982768291,8.906051233615603,8.897578185802233,8.903758122280605,8.931469614929636,8.917635802873688,8.920858018430838,8.92908910900688,8.916381371073967,8.908908422651946,8.92151051719583,8.927070620656751,8.899805982337323,8.927159573568812,8.919176840099794,8.91695928025956,8.91860841220561,8.908102608431884,8.91522841701606,8.921365733292486,8.932291095691227,8.911419762236369,8.934061032343307,8.92005190822458,8.926570062725789,8.92948109534793,8.927498972450671,8.9385351128986,8.930409361291774,8.922154717230722,8.935198595733633,8.926355746269039,8.923155401190574,8.927292703748911,8.927163459462198,8.918973074383747,8.931565260866208,8.921937762031659,8.921263917218933,8.917482666195305,8.921151687679838,8.932472543133617,8.93276297066442,8.931452176033819,8.930807072578162,8.923474817206428,8.929217977604349,8.92777447329385,8.926427874132509,8.93177581590635,8.930354919020013,8.931911492951269,8.926756835001143,2-2L4,2,L4,2,7/26/2018,1,Early_Floating,NA,NA,NA,NA,NA
FP35,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,8.421636694282087,8.396044583620162,8.459464312673132,8.4179702438147,8.446610529634194,8.472496730824874,8.451314986298346,8.425238199000182,8.462064014470156,8.461739225772389,8.53763229726552,8.542546882236708,8.509789816839522,8.524545160145786,8.503556600340875,8.471766645413606,8.49294200526523,8.53276839001648,8.533152350944036,8.509727597638307,8.537155668292979,8.544104841171064,8.553407880002084,8.545465766177905,8.56313133266009,8.548387251610398,8.566862685159345,8.544473998024062,8.533770077893326,8.530735124180882,8.56336393286741,8.562921451645591,8.551813130790787,8.57713097839144,8.550828048987498,8.558908046415178,8.56002935014302,8.580101228947042,8.555945955941297,8.55407383761187,8.556113760306571,8.560197643632012,8.56651534262654,8.577064872427789,8.552948293871502,8.562869829669014,8.5485270380482,8.571788598607037,8.56168181128613,8.551306128725447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2-2L5,2,L5,2,7/26/2018,1,Early_Floating,NA,NA,NA,NA,NA
